target_dcn,atom=H,atom=He,atom=Li,atom=Be,atom=B,atom=C,atom=N,atom=O,atom=F,atom=Ne,atom=Na,atom=Mg,atom=Al,atom=Si,atom=P,atom=S,atom=Cl,atom=Ar,atom=Br,atom=I,atom=other,degree=0,degree=1,degree=2,degree=3,degree=4,degree=5,degree=other,formal_charge,total_H,hybrid=S,hybrid=SP,hybrid=SP2,hybrid=SP3,hybrid=SP3D,hybrid=SP3D2,hybrid=other,is_aromatic,atomic_mass,lone_pairs,HBD=0,HBD=1,HBD=2,HBD=3,HBD=other,HBA=0,HBA=1,HBA=2,HBA=3,HBA=other,ring_size,electronegativity,bond=NONE,bond=SINGLE,bond=DOUBLE,bond=TRIPLE,bond=AROMATIC,bond=other,is_conjugated,stereo=0,stereo=1,stereo=2,stereo=3,stereo=4,stereo=5,stereo=other,in_ring
39.1,0.0,0.0,0.0,0.0,0.0,0.8626264681355309,0.0,3.260158103637149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0979460480524157,0.0,3.2009583254035983,0.0,0.0,0.0,-8.328028259586857,0.0,0.0,0.0,3.541733696824604,0.0,0.0,0.0,0.0,0.26044904261545376,-0.06041381378046218,8.28993175257,0.0,-11.500281478067233,0.0,0.0,-0.5578425731780801,0.0,1.7742090839947622,0.0,0.0,0.0,-0.481931273678903,0.0,5.7843343625608465,0.0,0.0,0.0,0.0,0.0,0.5374655148409531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.3,0.0,0.0,0.0,0.0,0.0,1.4919206206378721,0.0,2.8361732518223253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7108699479708882,0.0,1.7527748819781905,0.0,0.0,0.0,-8.504329038886592,0.0,0.0,0.0,1.0340239697034264,0.0,0.0,0.0,0.0,0.33284231649780516,-0.8335211760471584,6.136512772524909,0.0,-10.86876110502266,0.0,0.0,-0.6955326395242629,0.0,2.2101111734222627,0.0,0.0,0.0,-0.34580810708978404,0.0,3.7463855445690353,0.0,0.0,0.0,0.0,0.0,0.7119528392293617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.1,0.0,0.0,0.0,0.0,0.0,1.0479045634212287,0.0,3.03281463220333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.844355652875624,0.0,1.7043179974545541,0.0,0.0,0.0,-9.102388943887698,0.0,0.0,0.0,1.3357512509737788,0.0,0.0,0.0,0.0,0.3191737640582222,-1.211406943741058,7.091634697943566,0.0,-12.702260928413333,0.0,0.0,-0.34139142968745695,0.0,2.2029412967973965,0.0,0.0,0.0,-0.33790252043243374,0.0,2.563973250741512,0.0,0.0,0.0,0.0,0.0,-0.10173234838136214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.7,0.0,0.0,0.0,0.0,0.0,3.503434254259659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16434900720981993,2.9009978304608914,0.0,0.0,0.0,-6.197364540336061,0.0,0.0,-0.5962000287204976,13.808185830802039,0.0,0.0,0.0,-1.0193765718761938,0.5869955227076957,0.0,18.609754946837388,0.0,0.0,0.0,0.0,1.252472605486556,0.0,0.0,0.0,0.0,-1.772568067989372,0.4218176331076364,0.0,5.659859031700028,0.0,0.0,1.1250915990594734,0.0,-0.06818150974325654,5.261105732314016,0.0,0.0,0.0,0.0,0.0,0.0,-0.8136990316167125
61.2,0.0,0.0,0.0,0.0,0.0,4.979755317102924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12131255232621285,5.026924372583441,0.0,0.0,0.0,-1.7816002930387693,0.0,0.0,-3.150231332915972,3.4481316804517697,0.0,0.0,0.0,-0.22441617147526927,0.13886087370971723,0.0,12.865724029113,0.0,0.0,0.0,0.0,-0.9698357964492423,0.0,0.0,0.0,0.0,-0.39491894921967763,-0.30177449921934674,0.0,5.345597541230708,0.0,0.0,1.1171631588049369,0.0,-0.3471793229209439,4.171266466152369,0.0,0.0,0.0,0.0,0.0,0.0,-2.074914786122875
46.7,0.0,0.0,0.0,0.0,0.0,0.5060689848250881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2854857430067543,3.0591421959077643,0.0,0.0,0.0,0.5192207424439328,0.0,0.0,-2.350998271230564,3.4972093409165144,0.0,0.0,0.0,-1.1415099858590292,0.23084385555690368,0.0,10.20892710277974,0.0,0.0,0.0,0.0,-1.8369562170859997,0.0,0.0,0.0,0.0,-0.1400740646074503,0.13412029051650265,0.0,2.5863037972092524,0.0,0.0,1.2731750529009194,0.0,-1.7665434532407964,2.838215125965382,0.0,0.0,0.0,0.0,0.0,0.0,-1.5487496609154974
25.7,0.0,0.0,0.0,0.0,0.0,1.029537605310642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2698902328611492,0.19228835381771425,0.0,0.0,0.0,-1.454682222246122,0.0,0.0,-1.7902865827480676,0.9007944475801271,0.0,0.0,0.0,-1.1697616741178898,0.10374709074482524,0.0,6.212696337475175,0.0,0.0,0.0,0.0,-2.0956269847716147,0.0,0.0,0.0,0.0,-2.3061495700393344,-0.3373669441849163,0.0,1.8204472880151403,0.0,0.0,0.3011890955375822,0.0,-1.9022555297632255,0.8744208470621331,0.0,0.0,0.0,0.0,0.0,0.0,-0.6685068599702237
74.9,0.0,0.0,0.0,0.0,0.0,6.604900543044504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40574584088655996,4.330832259420376,0.0,0.0,0.0,-5.676847474287804,0.0,0.0,-1.4762885404165011,11.830544469465325,0.0,0.0,0.0,-0.2909470581871467,0.1622719118828737,0.0,12.22635135784682,0.0,0.0,0.0,0.0,-0.54489985592941,0.0,0.0,0.0,0.0,-1.2357767342654,0.44763626478242635,0.0,5.263404881102074,0.0,0.0,0.47430267701436435,0.0,-1.8614491684473418,3.034595214467501,0.0,0.0,0.0,0.0,0.0,0.0,0.8182811778525121
67.8,0.0,0.0,0.0,0.0,0.0,2.329811832971947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6422735398859167,-0.572261984398768,0.0,0.0,0.0,-2.433426306929258,0.0,0.0,-1.5561502160369596,9.813025339008,0.0,0.0,0.0,-0.414287812327089,0.4966271255270911,0.0,12.966851086788122,0.0,0.0,0.0,0.0,-0.9040602870481962,0.0,0.0,0.0,0.0,-0.861668072871808,0.19565008500185854,0.0,7.419238376651785,0.0,0.0,2.2073463276550047,0.0,0.2649815262265989,3.364847623716175,0.0,0.0,0.0,0.0,0.0,0.0,-0.730921764386018
59.1,0.0,0.0,0.0,0.0,0.0,1.2942053615364504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1408254217375475,5.835847881372782,0.0,0.0,0.0,-0.16279429649572208,0.0,0.0,-1.9501802097689769,6.9164501740313895,0.0,0.0,0.0,0.11176167148106586,0.39854124437366245,0.0,11.8297630247702,0.0,0.0,0.0,0.0,-0.9698357964492423,0.0,0.0,0.0,0.0,1.2324968035769501,-0.057863330359889886,0.0,1.579422099975334,0.0,0.0,1.4890049191545724,0.0,-0.8232853465248073,4.706174081140976,0.0,0.0,0.0,0.0,0.0,0.0,-2.561643124616639
52.2,0.0,0.0,0.0,0.0,0.0,2.146078031060524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11079879889000743,0.7553999446874,0.0,0.0,0.0,-1.1671844091381152,0.0,0.0,-1.8533366358750802,5.985295876256787,0.0,0.0,0.0,-0.6052389560267617,0.332475230593003,0.0,12.850188637187415,0.0,0.0,0.0,0.0,1.3840317823635981,0.0,0.0,0.0,0.0,-0.5606224715550203,-0.6554635814002854,0.0,1.8776128694859464,0.0,0.0,2.0420495004638184,0.0,-0.6616182309193857,2.9542820910307537,0.0,0.0,0.0,0.0,0.0,0.0,-0.5553894372916686
45.6,0.0,0.0,0.0,0.0,0.0,2.6350459053383952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7206666521410412,3.4220011740865335,0.0,0.0,0.0,-2.6952530478866086,0.0,0.0,-1.5502034463538017,7.98405812283567,0.0,0.0,0.0,-0.7595204043108144,0.25921472862128603,0.0,9.530056260092849,0.0,0.0,0.0,0.0,0.9478178937833857,0.0,0.0,0.0,0.0,-4.530358446352664,0.2544657950752507,0.0,3.60153397941907,0.0,0.0,1.5410303640371303,0.0,-1.6501234385544716,2.6995719382625145,0.0,0.0,0.0,0.0,0.0,0.0,-0.6645663449563823
38.9,0.0,0.0,0.0,0.0,0.0,2.3500167202187274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6864773411315532,1.3415218804021833,0.0,0.0,0.0,-6.602455565233054,0.0,0.0,-3.246211194658523,6.056016799709475,0.0,0.0,0.0,-0.1799234040729054,0.472092951165779,0.0,15.789270998501257,0.0,0.0,0.0,0.0,0.5723647157130376,0.0,0.0,0.0,0.0,-2.816427682049998,-0.34749202165936843,0.0,4.298663514046709,0.0,0.0,1.0939429426746212,0.0,0.5443481832781085,2.332811889499668,0.0,0.0,0.0,0.0,0.0,0.0,-2.820550311666418
23.2,0.0,0.0,0.0,0.0,0.0,2.690515321393047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6994341397866783,0.0,0.0,0.0,-9.315981190268797,0.0,0.0,0.0,4.330147530489305,0.0,0.0,0.0,0.0,0.19789611016376885,0.0,6.161458352837967,0.0,0.0,0.0,0.0,-3.9014379172023954,0.0,0.0,0.0,0.0,0.0,-0.21812659783432142,0.0,0.8665282803627932,0.0,0.0,0.0,0.0,0.0,-1.2408591325588345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.8,0.0,0.0,0.0,0.0,0.0,-1.9916090019889925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17869704900876293,-2.4121163850815144,0.0,0.0,0.0,-7.231191741117078,0.0,0.0,-0.5901386064956888,1.8260179072657685,0.0,0.0,0.0,-0.37784939970991616,0.35323887730367964,0.0,9.88817324046271,0.0,0.0,0.0,0.0,-2.5123319770251165,0.0,0.0,0.0,0.0,-0.9278209207078802,0.30393119758071485,0.0,1.8321680794575297,0.0,0.0,0.6737448110531581,0.0,-0.08330169136227106,-0.8536515144204255,0.0,0.0,0.0,0.0,0.0,0.0,-0.43777197102394183
21.6,0.0,0.0,0.0,0.0,0.0,1.9445956160380984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5816488796968002,1.2280627387623415,0.0,0.0,0.0,-3.496521370730072,0.0,0.0,-0.4620399641550481,0.15953313349991127,0.0,0.0,0.0,0.02773374663801853,0.08990550196452674,0.0,6.7115316300267684,0.0,0.0,0.0,0.0,-3.302381298706706,0.0,0.0,0.0,0.0,-1.3977051280155743,0.47611646154488163,0.0,-0.12458946150541905,0.0,0.0,0.6263223882884486,0.0,-0.39292711538993075,-2.728026919156923,0.0,0.0,0.0,0.0,0.0,0.0,-0.9576458744944194
21.3,0.0,0.0,0.0,0.0,0.0,0.4777544491739665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36658806995037096,-1.773445734019763,0.0,0.0,0.0,-8.716935064650663,0.0,0.0,-0.489817412804034,2.315260793821313,0.0,0.0,0.0,0.0,0.3440570600784696,0.0,6.208963839638605,0.0,0.0,0.0,0.0,-2.7008651442186675,0.0,0.0,0.0,0.0,0.0,0.32714484879548955,0.0,3.7268769503932493,-0.11074809247125028,0.0,0.0,0.0,0.0,-1.194001017847718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.1,0.0,0.0,0.0,0.0,0.0,1.1354359282319297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.739993104245988,0.5841033889964997,0.0,0.0,0.0,-6.024472462955078,0.0,0.0,-1.029696838847764,2.522262853860017,0.0,0.0,0.0,0.0,-0.16115884281416193,0.0,7.552403211009015,0.0,0.0,0.0,0.0,-2.652247522270354,0.0,0.0,0.0,0.0,0.0,-0.05210894841073355,0.0,0.6890717188409496,-0.205927391605643,0.0,0.0,0.0,0.0,-2.62379721098114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.6,0.0,0.0,0.0,0.0,0.0,0.04211082926103682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08336179192794724,-2.1037381988671076,0.0,0.0,0.0,-3.951741294094103,0.0,0.0,-1.0115937958354522,0.30057501498627026,0.0,0.0,0.0,-0.06483367750163005,0.23755611087272932,0.0,8.10797443328407,0.0,0.0,0.0,0.0,-4.24911977204704,0.0,0.0,0.0,0.0,-0.25307491196574095,0.1968919802374085,0.0,1.871930234647186,-0.10045210744669042,0.0,0.3423297456488461,0.0,-0.1719814494315708,-0.8347296149349006,0.0,0.0,0.0,0.0,0.0,0.0,-0.2791764667787735
21.1,0.0,0.0,0.0,0.0,0.0,0.3813094123492693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3074695497142681,-1.8811355097714308,0.0,0.0,0.0,-5.8026714351981905,0.0,0.0,-0.9782455905945096,2.719404465697453,0.0,0.0,0.0,-0.1698104675719616,0.2663769141317083,0.0,6.586979697039563,0.0,0.0,0.0,0.0,-1.8274090101214036,0.0,0.0,0.0,0.0,-0.8107230098216105,0.15146067712752842,0.0,0.9901520949823057,-0.1975761048666307,0.0,0.21031893554471992,0.0,0.2141426005556406,0.049113561488209,0.0,0.0,0.0,0.0,0.0,0.0,-1.1156561398674185
20.9,0.0,0.0,0.0,0.0,0.0,-0.21533807442190245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6594238460972708,1.1568171164954109,0.0,0.0,0.0,-6.104213552888458,0.0,0.0,-2.521538790372249,1.1549084016381261,0.0,0.0,0.0,-0.38816203050358133,0.26338232378889437,0.0,8.701939259339404,0.0,0.0,0.0,0.0,-1.199469455149388,0.0,0.0,0.0,0.0,-0.3278941281513079,-0.6692949519856839,0.0,0.8812684385237937,-0.07810535470209778,0.0,0.5502772633980602,0.0,-1.2217302322218728,-0.4903909501949535,0.0,0.0,0.0,0.0,0.0,0.0,-1.1179285895010729
21.1,0.0,0.0,0.0,0.0,0.0,1.0358955474652873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0701019162678698,0.271299309776575,0.0,0.0,0.0,-5.652777190867209,0.0,0.0,-3.1202680970120866,0.17256196376201238,0.0,0.0,0.0,-1.111315714371088,0.32885628656745247,0.0,8.075314912404483,0.0,0.0,0.0,0.0,-2.1566621032573057,0.0,0.0,0.0,0.0,-1.1321696492716082,-0.14350509822633128,0.0,2.532264543884276,-0.3059765945288664,0.0,0.6723125882035461,0.0,-0.5434262384031641,1.1670365199947845,0.0,0.0,0.0,0.0,0.0,0.0,-0.483268428860411
19.45,0.0,0.0,0.0,0.0,0.0,-1.0953573660879687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8968536755379706,0.0,0.0,0.0,-7.4036639797887,0.0,0.0,0.0,2.5040983094004687,0.0,0.0,0.0,0.0,0.2674468580230398,0.0,10.45211124157872,0.0,0.0,0.0,0.0,-0.9817604298924927,0.0,0.0,0.0,0.0,-2.9247893590525873,-0.7607423575853556,0.0,2.945007046511252,0.0,0.0,0.0,0.0,0.0,1.139800306056081,0.0,0.0,0.0,0.0,0.0,0.0,-8.1417270538031
17.0,0.0,0.0,0.0,0.0,0.0,0.4534767391438166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4789308845851377,0.0,0.0,0.0,-6.4877370722747205,0.0,0.0,0.0,2.13718493277765,0.0,0.0,0.0,0.0,0.18393541898275156,0.0,16.90495713371498,0.0,0.0,0.0,0.0,-2.9423981655574885,0.0,0.0,0.0,0.0,-3.5479943738498783,-0.28693152733927363,0.0,4.676525741436777,0.0,0.0,0.0,0.0,0.0,-2.3510375508507266,0.0,0.0,0.0,0.0,0.0,0.0,-9.309499393703437
31.6,0.0,0.0,0.0,0.0,0.0,3.2292452554475446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23544347160977885,0.0,0.0,0.0,-8.82242902723039,0.0,0.0,0.0,1.5057154034931646,0.0,0.0,0.0,0.0,0.4953296345214664,0.0,11.372187065839533,0.0,0.0,0.0,0.0,-1.549953375261512,0.0,0.0,0.0,0.0,0.0,-0.19461299315647906,0.0,2.102570275671493,0.0,0.0,0.0,0.0,0.0,-1.534256140313552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.24,0.0,0.0,0.0,0.0,0.0,2.5924764659107478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0977134114685203,-0.12135963293387952,0.0,0.0,0.0,-6.616567167066643,0.0,0.0,-1.10254432797419,1.5161909211033109,0.0,0.0,0.0,-0.3645673944414902,0.1625935652759658,0.0,11.880176714217557,0.0,0.0,0.0,0.0,-2.477096674452108,0.0,0.0,0.0,0.0,-1.2725716025684903,0.23171240212303346,0.0,1.8981797884766092,0.0,0.0,0.2736520491513037,0.0,-0.3889185614815833,-0.11644764776177219,0.0,0.0,0.0,0.0,0.0,0.0,-0.7670442919459344
32.47,0.0,0.0,0.0,0.0,0.0,-1.1408733057919918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4437777601964843,0.4431219651632681,0.0,0.0,0.0,-3.984746963192844,0.0,0.0,-2.5053494889098697,3.8936061927119123,0.0,0.0,0.0,-0.7564424203128866,0.3329527389265152,0.0,11.308901225118474,0.0,0.0,0.0,0.0,-2.9535738492641155,0.0,0.0,0.0,0.0,-1.082257035929861,-0.3778642325734749,0.0,2.3891205434807894,0.0,0.0,1.0849069544728067,0.0,-0.5328771058405444,1.4822216858397983,0.0,0.0,0.0,0.0,0.0,0.0,-0.6432254801071657
30.97,0.0,0.0,0.0,0.0,0.0,-1.6833412244691637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34478049866318905,3.191596378158019,0.0,0.0,0.0,-6.589450522489178,0.0,0.0,-0.38311891183031044,2.8510279114495205,0.0,0.0,0.0,0.0,0.43026222954573257,0.0,8.814320285278825,0.0,0.0,0.0,0.0,-3.5309010917584267,0.0,0.0,0.0,0.0,0.0,0.055796398291313665,0.0,2.569741531633184,-0.20787763848089202,0.0,0.0,0.0,0.0,1.0877656387032655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.14,0.0,0.0,0.0,0.0,0.0,0.8847633358607769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7271601501876521,2.455683623000242,0.0,0.0,0.0,-6.904075582925268,0.0,0.0,-0.9780205705606804,1.4640918612682814,0.0,0.0,0.0,0.0,0.29851786162033456,0.0,11.507880683687311,0.0,0.0,0.0,0.0,-3.19801537540058,0.0,0.0,0.0,0.0,0.0,0.2213822465757591,0.0,1.5547547182587866,-0.39440902833246483,0.0,0.0,0.0,0.0,0.5531015779608772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.92,0.0,0.0,0.0,0.0,0.0,1.6247973952911412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5070204580858189,2.5455881361072006,0.0,0.0,0.0,-6.549465324980833,0.0,0.0,-0.8590711131454203,3.492457303456442,0.0,0.0,0.0,-0.45743628279882387,0.22487126570384852,0.0,7.966819197131622,0.0,0.0,0.0,0.0,-3.4480325200120543,0.0,0.0,0.0,0.0,-0.47206785890492675,-0.11985926131669622,0.0,1.6954839834115214,-0.12283108733419112,0.0,0.5832139116117911,0.0,-0.2351142919118523,0.9725841612569894,0.0,0.0,0.0,0.0,0.0,0.0,-0.5542355503799046
