SMILES,EX_Boiling Point,Tc,Pc,rhoc,omega,Tb,Tm,dHvap,dHfus
CC(=C)C(=O)C,97.0,570.0456999067769,41.37420357560147,3.451839851767566,0.3258415145196159,375.1883588273254,217.04526703634582,33.22300912061198,9.908303247726256
CCC(C)(CC)CC,118.2,575.8011210347439,27.913602119521173,2.2316452874551502,0.30532131214876523,395.94397042801046,172.42676546207665,32.82826161938804,8.66213035845607
CCC=C(C)CC,95.3,540.8159341535186,29.56863944004783,2.49076562653312,0.2966379068721594,367.3158486080593,148.49557127763114,30.645585018161732,9.375623455999133
CC(C)CCOC(=O)C,141.6,589.6461606900214,28.717392539147,2.1749003140539935,0.4763266902833274,412.27537084269943,189.3243779425007,38.14587905301268,12.784224162812102
CC1CCC=C1,65.0,528.6464001016626,39.76678772529798,3.3377652746351556,0.22160307070021262,338.60026352553473,132.0935605014256,28.805960248811907,4.8631349477260315
CC1=COC=C1,66.0,539.5864853182418,48.96927788895427,4.026542753149949,0.2738486762293104,344.0443131905286,180.85330652266967,31.081857619718097,8.319407446690963
CCCCCCC(C)CC,168.0,612.7371443481427,21.618098244786093,1.6825278789676201,0.47335400702645375,440.97578267927815,185.9230900545341,38.48058294678551,17.039922119612953
CCCCCC(C)CC,144.0,587.8674168330449,23.514919787513907,1.8816528861984982,0.4240007692633457,415.88361866741815,170.4709518670743,35.94778509941244,14.843257319094251
CCCCCCCCC(C)CC,212.0,650.8158186984764,18.411040313585705,1.4075581881835146,0.5611750675540302,483.2847214674996,211.64004265059498,42.696368912420624,21.86542515334328
C1CC(CC=C1)C=O,164.0,642.8758121166685,39.71466654797164,2.8939391951709137,0.3257333563618087,420.34695108105376,182.31218981989466,38.39075322111433,7.249029643606775
CCCCCCCC(=O)CC,212.0,667.4328090021966,22.24987869930659,1.608682648337981,0.5609939357353633,482.1150228414359,278.20249105404656,44.83343922476648,29.911465825225797
CCC(CC)(CC)O,142.0,597.1113989075398,31.858825135239268,2.353483151822755,0.45734571870253254,415.1132095780077,252.2084974908707,40.257541870940685,8.751391499503047
CCC(CC)CC,93.4,541.768355313647,28.75165618795688,2.4216297828031497,0.3136582393015365,369.3143886410339,147.85540716316584,30.99535087689036,9.139975699209092
CCCCC(CC)O,163.0,607.5564326787212,30.675243546807017,2.239731713017148,0.5379353740160453,429.3408989436963,210.5655217165362,44.08500081234433,13.356643659408853
CCCCC(=O)CC,146.0,607.7772506598095,29.79551745832544,2.2914665679652644,0.42517453647717046,419.9756481507013,241.0802055103725,38.10802691527001,18.565159311007584
CCCC(=O)CC,123.5,582.9130277946828,33.01927079620229,2.6432632684616304,0.3791322620139759,396.4246265062795,223.21798599579756,35.576025905440225,14.973554929316094
CC(C)CCO,130.8,576.5053404853628,38.920102841643214,3.0461516449057005,0.5897816668978256,404.5411775075121,165.5884067368842,44.20182726174838,6.153947066341016
CCCC(C)C=C,84.0,529.3510971485707,29.22587894107859,2.467471820020316,0.2989563933813604,357.67912431887714,138.85664536189267,30.049958876408915,8.250279460203325
CC(C)C(C)O,113.7,552.2631848003294,38.31383288666859,3.0495169644392366,0.5806819837589461,384.3144813622538,210.3311982695597,41.975920590836864,3.4296620892831005
CC(C)C(=O)C,94.2,549.2692489424987,37.64275030640937,3.162894380832633,0.3432554606788331,366.7619272096431,178.2215707123701,33.000260119449784,7.316500112236498
CCC(C)C(C)O,142.0,581.0719537533768,35.20916228200429,2.63988147911271,0.5694253426225404,406.6840917682212,188.502119608244,43.718749029362264,4.937367355121904
CCC(=CC)C,70.4,513.490401589682,32.86402682619908,2.8802152865994906,0.25973042476364766,342.87520448565084,139.83750677021055,28.55089579161813,7.578122307035154
CC1=CC(=CC=C1)C2=CC=CC=C2,274.0,783.0320856230226,31.324193586887894,1.835890127712437,0.4361722073517821,540.6549814426288,287.05696040136297,49.3231135347872,16.775095820139978
CC(C)C#C,28.0,467.9725347632687,40.370804249946424,3.742598869790316,0.2858033591821912,303.68821248971585,173.66168936985986,27.11275370061253,4.965179931959349
CC(C)CC=O,92.5,548.1892799515746,37.8336213942616,3.140012754281795,0.36222000521275405,366.4999916032986,169.1198973238274,33.59380113323056,8.19301170974664
CCCCC(C)CC,118.9,561.7494582714073,25.527501429669083,2.107275397630258,0.3726775375273965,390.2282159359449,154.68796261380658,33.3672916030808,11.977437634832842
CCCC(C)CC=O,145.0,596.4325288820962,30.144843806807092,2.3208737216411297,0.42466636328458074,413.6128586530009,179.80292157918717,37.702354885578586,12.473199347106295
CCCC(C)CC,92.0,535.1480789853624,27.99476745435061,2.3849593528017032,0.3239531078547988,365.29854916380975,143.4486682182502,30.847638798967818,9.271089145600943
CCC(C)CC,63.3,505.41757078212044,31.1043396133475,2.7456848023089133,0.27353730894459355,336.85486507974247,131.6395123830775,28.26344216167822,6.524607286553175
CCCCCCC(=O)CC,187.0,649.0225521569056,24.30765078926975,1.7853057286047036,0.5163084138157029,462.0990542703119,268.7061785544696,42.64442648329113,26.12728947669209
CCCCCC(CC)O,184.0,628.9396493186292,27.61336486367878,1.9619288951120188,0.5395647412890157,447.4586162845369,235.88271242446353,44.82768803270142,18.24406826561298
CCCCCC(=O)CC,166.0,628.9349212974128,26.953042981946737,2.014933868594582,0.46858645322866677,440.9433266955981,258.00449714557254,40.317825515138686,22.51894775251212
CCCCC#CCC,135.6,594.088392998657,28.43413092291649,2.2608553938595066,0.3144661924919554,404.9853496909155,181.7425824939367,34.44545731870219,11.09850923670989
CCC(CC)O,123.0,561.3978419065618,38.3596397728684,3.026237283077524,0.5569934570088244,392.2509918027575,195.48401725426982,41.910686649727715,7.701344471346156
CCC(=O)CC,101.9,560.0227618461621,37.30688308814286,3.1104098915920297,0.34763908895181095,374.702809093695,216.1871351782222,33.520694786596835,12.311275935655908
CC(C)(C)CC=C,72.5,518.2894829720283,29.047564236106133,2.4781387572998663,0.26278437014427325,347.86273433237585,141.0648654519027,28.793906411543066,5.056286214602412
CC=CC(C)(C)C,76.7,521.730050272289,29.050993408725326,2.44500019199802,0.27026558842611226,350.68865179402724,147.08257419363298,29.12389997719055,5.512483297482118
CC(=O)CC(C)(C)C,124.0,581.7198784452293,29.60289465383593,2.304853778991575,0.3659240916853686,398.9811871966919,208.15765501794968,35.241999428443364,8.39844562873558
CCCCCCC(=O)CCC,206.5,662.8233252811787,21.90140877723295,1.6016190196447075,0.559641749571082,479.60999601236836,269.9226239439212,44.394520212155264,27.64715368553119
CCC(CC)CC(C)C,134.0,579.2236061388912,24.601290636333875,1.9658981014752703,0.389319096550697,405.55637979505167,176.79744040349763,34.786377492375344,12.236788687430986
CCCCC(CC)CCC,163.0,607.0486859793325,21.772695711286907,1.7123331655582934,0.4664870481368199,436.8404528343316,191.78742990282592,37.94719614850326,16.421531974970502
COC1=CC=C(C=C1)C=O,255.0,742.6502703301745,36.22795303105642,2.3027090201839644,0.5118624423884968,514.078175390875,302.02926213311207,48.64437039609549,15.805120847704886
CC(=CC=C)C,76.0,533.7837227874282,34.73901798586478,2.9651465330196265,0.23368029061738393,349.6395411340977,161.313391537129,29.27118948636796,7.433616060871762
CCC(C)C=CC,86.0,533.6655686554947,29.833218095980573,2.4929397546470797,0.30178641576248955,361.29374405474215,144.375998165599,30.47084135834585,8.009043382304581
CC(C)CC(=O)C,115.7,570.6121839543596,32.89943961261932,2.6464651667846173,0.37982978224998926,388.1274429068312,180.17974823618295,34.97050225093323,9.812386683661686
CC=CC(C)C,56.4,500.7680005197563,32.20683623446484,2.8189532542140956,0.2683084085509311,334.19943351056264,141.26169536733372,28.048002846285094,6.7411757944027375
CC1=CC=C(C=C1)C=O,202.0,707.3876829626512,36.348849472188085,2.517023825160304,0.4166859228304698,478.59253714731443,299.34743713215806,44.108180360558954,14.654814559829287
CC1CC=CC1,68.0,532.5301328803812,39.53241547793018,3.299293356655619,0.2301468552615703,342.3823854779714,134.46741278526937,29.225937308746346,5.0246110987363855
CCCCCC(C)CCC,166.0,608.6413416475277,21.461127426458628,1.6796981612705486,0.47251870723848266,437.9713282170248,183.2652623229083,38.18627429395183,16.572789969130085
CCCCC(C)CCC,142.0,584.7228582004881,23.312856805710112,1.876716778477229,0.42272147262203347,413.5593328304866,168.32964588766004,35.672962866595,14.56554386913711
CC(=CC(=O)C)C,129.7,606.1207605814959,36.74904384689625,2.851336142702083,0.367681372020803,404.474689511741,234.63781905135409,35.84185569360267,11.203093969966744
CCCCC(=O)CCC,166.0,624.5931734282243,26.583402226435126,2.008265071432001,0.4637166828485229,438.7470560997304,245.93382810192213,39.83100071477334,20.8068030412699
CCC1=CC(=C(C=C1)O)OC,236.5,727.3002677653355,33.60498289385161,2.1079158650145917,0.587573278501155,512.1592170357591,302.5986364201667,49.635979546534855,17.58475368025358
CCCC(CCC)O,161.0,606.1369755234952,30.57701685497286,2.2335921932863685,0.5372885609973236,428.5729259877029,210.1776972759379,43.845265167647,13.339696234784935
CCCC(=O)CCC,144.0,601.8340510033914,29.435685460867674,2.287900077986766,0.4132477134246457,416.08176128465385,230.18775952717027,37.360271914403626,17.56400659997553
CC(=O)CC(C)(C)O,167.9,615.0598336562346,32.347918367507155,2.541986118636702,0.6786717362906013,439.28538255306756,238.51189042645785,45.687810116367665,4.94363358585063
CC1=CC=C(C=C1)OC,175.0,662.0720080875342,34.8814428486838,2.473339464350365,0.40435019383145415,451.09840806689203,245.89060727970545,41.48050578579113,12.637798191492788
CC1=CC(=C(C=C1)O)OC,217.0,718.5844883804606,38.21469957174922,2.432660914408869,0.5545984585199123,501.44735428521983,312.9500516096535,48.22396276075136,18.082403573222678
CC1CCC=CC1,71.8,577.578493826528,36.82410543531108,2.841772628242294,0.24604543646555208,377.01416110287175,159.15396535973076,32.107985919305946,5.638055580002592
CCC(C)CC=C,87.0,532.5768507534798,29.42663704852371,2.472149713240417,0.29729437792549507,358.8853994045756,134.48800736227224,30.253660060382117,7.750084252127302
CC(C)CCCO,151.0,602.0485552925154,35.21792223466772,2.6314507774717963,0.5849205776036356,424.8739114801814,177.41774702977563,45.727368057548766,8.153343707020232
CC(C)CC=C,54.0,494.36041057032816,32.044805876345364,2.8392082052650456,0.25166228936290935,325.1655839613089,117.32647720590494,27.348064755037516,5.515290097647868
CC(C)CC(C)O,132.0,572.5884110360175,34.03297271999325,2.6009292075817765,0.5688372962859239,402.56713397850837,184.5087161773694,42.96021010881207,6.09005089579715
CC1=CC=C(C=C1)C2=CC=CC=C2,273.0,787.8082709951473,30.729430342532087,1.829998088752228,0.4583806675358764,547.9758136229937,325.3706489984884,50.00762768154835,20.203284292025966
CCCC(C)CCC,117.7,560.7067334706951,25.446208311597573,2.1067206498194464,0.3700888940515638,389.46732405005804,153.36550468174826,33.202678687846664,11.84206947598259
CCCCCC(CCC)O,192.5,646.2073101219377,24.736719366774526,1.7405559292870851,0.5647425732734137,465.79618977332046,259.1933609592469,45.673822606971136,22.783387186958542
CCCCCC(=O)CCC,188.0,644.0561585423245,24.086466594328268,1.784681623257014,0.5115087788793986,459.4578057160223,259.3725213198424,42.10711285622666,24.217982776789746
CCCCC(CCC)O,176.3,626.5347487538852,27.386721719512792,1.9552264932838908,0.5435066687545542,446.89128457823585,233.08374336121113,44.633122328650906,17.818419830575703
CCCC#CCCC,133.5,593.0774851991566,28.209173519914597,2.248267038299611,0.3145839537631231,404.36981614573887,175.25442579984053,34.32643235073392,10.794375727306068
CCCC1=CC=C(C=C1)O,232.0,723.803911850708,34.99748679874397,2.2714673834268835,0.599451468856884,500.1788781880911,296.96187461446965,49.50266684736725,15.305414150407117
CCCC1=CC=C(C=C1)OC,211.5,694.8760683799377,27.426691996275025,1.8818679322567522,0.49300874000789713,484.72770577606934,268.90304751001764,45.13908305472332,15.03480787639224
CCCC1=CC(=C(C=C1)O)OC,121.0,734.5307132929427,30.230357254624664,1.8883238518854695,0.6191832771164265,519.6422040074375,297.74346640575413,50.54127541259167,18.00342500882645
C=CC1CCC=CC1,130.0,605.5371433628748,34.57493602841659,2.596759256002254,0.2555819783316901,399.3599797668371,162.5278502468381,33.877123887462524,6.662607575636072
CC(=O)CCC=C,129.1,595.0717613587366,35.141723365744454,2.8333799052599846,0.37534629811895703,398.31968795691546,194.9795277169359,35.64931287737465,12.764361625149727
CC(C)CCCCO,170.0,623.3522931722671,31.63773099034883,2.2914749689341405,0.5689673784495366,442.43938441740676,189.3531756263144,46.41186375230686,11.2495596429477
CC(C)CCC=C,85.0,530.3863464853503,29.303772051002934,2.4708343034848768,0.3033097813655492,358.68201336656057,139.43264336039522,30.251516102358938,8.197056194536856
CC(C)CCC(=O)C,139.0,600.4633051014384,29.89142006728239,2.3031107378153126,0.43118195359099154,415.38578172522824,209.5494890140575,37.98180441304883,12.932144817546103
CC=CCC(C)C,89.0,534.8573113556025,29.62841983609555,2.465782957136839,0.31085456844307346,362.41820454363324,148.27080811982404,30.745374689141883,8.057196069151024
CCCCC(C)CCCC,164.0,607.3929566160682,21.353730151450677,1.6714423159968868,0.47468145729251,437.4349009642608,185.71417754679572,38.15975493590232,16.691827537015193
CC(C)CCC(C)O,151.0,597.0998314115501,30.876335715981583,2.280731716244022,0.5867889612068651,422.9259864313835,202.09061735527965,44.70237456080905,8.26947090643048
CCC(C)CC(=O)CC,159.0,616.5720461009777,26.910140912946396,2.040147985720687,0.4623031151605482,432.0299557600472,213.97012123290497,39.503757920371115,14.114413640220716
CCCCC(=O)CCCC,188.4,644.0694114808847,23.99484797340122,1.783663822708447,0.5151476792060011,460.13195548314883,259.17449798923536,42.20112951062963,23.76038922040355
CC(C)CCCC=C,113.0,560.904979128704,26.88216648985136,2.1894792084753267,0.3511411253698796,386.5628096688139,156.2515863640872,32.860365923553175,10.847933752442579
CCCCCC(=O)CCCCC,227.4,678.5078339218785,20.073967137991062,1.4524735572527598,0.6103641615358324,498.30281690598133,279.118021534881,46.55051651261066,30.113623888363353
CC(C)CCCCC=C,139.0,590.1128368422544,24.662167039843016,1.9487590254940417,0.40256836641131477,413.6742334977127,173.95113371434235,35.592860536006945,13.306506628966963
CC=O,20.8,462.3003424979672,56.613567099016926,6.351601266173165,0.27561217383999975,292.511126743342,154.79710486519127,25.525236869946085,6.368271936820379
CC(=O)O,117.9,584.4158579900703,56.03569126502746,5.846141247304212,0.45125271500433345,370.50458163053196,289.48310468564245,30.174965895846086,11.75180509387082
C#C,-84.7,308.2912596972056,61.5790940945527,8.789338899949394,0.18863336562720398,192.0157369744096,191.29377330853617,16.60320898536458,4.571170079347806
C(CCC(=O)O)CC(=O)O,337.5,845.6485348177631,38.33060816006208,2.2177709881862064,0.9142029880611219,612.4257243140648,418.9345611552569,66.35388027174403,31.79189873727902
CC(=O)OCC=C,104.0,553.744409717221,37.13761678922676,3.064351505453985,0.375480148506427,370.95447818363556,163.49591221193177,33.65944161501271,11.205190508471476
C(CCCC(=O)O)CCCC(=O)O,357.1,844.2848865102164,27.192693880266088,1.6998854470766505,1.0237740984158483,634.3381867635876,394.4024022043728,68.30465217364957,37.57692693801723
C1=CC=C(C=C1)C=O,178.7,688.0222363365323,46.93702827780632,3.1395931936224626,0.3342778374168332,446.9005327289818,232.55050907219658,41.58436947131681,10.07837775030997
C1=CC=C(C=C1)CC=O,202.0,696.7529589220114,38.97256112109735,2.628212076466956,0.4066774585607746,466.660120432359,242.4151426469385,43.9078755223384,11.740473705050057
C1=CC=C(C=C1)CC(=O)O,268.0,765.3861752960735,39.08647224632072,2.346210573817302,0.6218560794910271,536.0253476279657,331.03098111543875,52.195232225211896,17.63357243540983
C1=CC=C(C=C1)CCO,220.0,721.3398015912516,39.378424637499066,2.5284204057128106,0.5706470676721707,496.4911393045695,247.57922349857878,50.21402707370407,11.410725202394106
C1=CC=C(C=C1)CO,205.3,705.8389341725093,45.96857823242694,2.9642642514934368,0.5609567168016835,482.22237177604876,258.5304426955389,49.47855761333667,9.648149582204406
CC(=O)C=C,81.0,544.0395846539051,45.206971368792686,4.033752709196616,0.3145442295282658,353.641816789975,176.44863613034943,31.45466355173521,8.554958740835204
CCCCOC(=O)C=C,146.6,613.0536054422556,29.372414121913483,2.201645063393053,0.4916650090635676,427.9852323180216,202.70470415816774,39.40053314246555,14.934609957350883
CCCCOC(=O)C,126.0,574.2364601936819,31.04041648428133,2.4480668241097647,0.43303116755564924,397.810051013483,186.11801038828315,36.23809458611313,13.685377178356532
CCCCOC(=O)C1=CC=CC=C1,249.0,725.2605875742038,24.31684421860234,1.6936793221711484,0.5789154701065043,520.5455589776388,238.11666005663454,48.87410883238893,15.425059487443725
CCCCOCC,89.0,530.0697958270197,30.309010672210707,2.548153025872232,0.3896135779064421,364.7889287832649,168.1329799495635,32.56477777965788,12.592781539009534
CCCCOC1=CC=CC=C1,210.0,677.6515849511451,27.533115671422355,1.899448453100096,0.49564122847430253,470.872120917787,247.05722757392925,43.92733542027282,14.792582165687236
C1CCC1,12.5,455.8461622238155,49.81843964246069,4.762362188764845,0.16909179537882527,284.68493068526436,174.49707447976513,24.035904408955094,2.4278831490166413
C1CCCC(=O)CC1,180.4,659.1161102708963,37.7702079465943,2.6388545594829678,0.34898062308801764,439.9202399888178,257.7886442178836,40.71501326754128,11.206865447131511
C1CCC(=O)CC1,155.4,639.5749799755242,41.59897797077659,3.041839416332819,0.34575800424487463,422.3613991887129,244.3092706626713,39.37948011100146,10.398915053391104
C1CCC=CC1,82.9,558.8825938854249,43.54403552046239,3.377321253084512,0.21413925090790106,352.63648412091214,173.98992621071469,30.489564417752863,3.866906074545079
C1CCC(C1)O,140.4,625.0099183192992,48.23885348137961,3.5112700994838746,0.44928844947490504,416.015770104537,250.09827327954525,42.642443809878806,5.803483419445489
C1CCC(=O)C1,130.5,621.5820888227909,47.673871910746875,3.671915738154926,0.32419080585723203,401.1097798876983,218.4216202545948,37.28904277432651,8.878676175204848
C1CC1,-31.0,399.29276871240523,55.52715300584715,6.11760193372772,0.1409200374921979,250.18830382376484,146.1560347363694,20.77190310134613,2.8520229422365175
CCCCCCCCCC(=O)O,270.0,721.4850671752205,22.02874196324829,1.5351002512099994,0.8023261101349347,531.9754560882047,298.9646461666239,53.604959279313306,25.725240717315465
CCCCCCCCCCOC(=O)C,249.0,691.6141988999235,17.297495987423666,1.2817167117041777,0.689933543585032,519.1093112848586,258.59461704909,51.0029205588407,14.78918126094976
C=CCOCC=C,94.0,548.389899474574,34.121951881377065,2.801913681593466,0.3309319112426802,364.21455365067845,161.22276072041274,32.15144186530088,10.641329085018196
C1=CC=C(C=C1)COCC2=CC=CC=C2,298.0,800.2167612918192,26.879410359669308,1.5714086009803643,0.5609453847927545,574.817481950695,282.961791420356,54.194699010020514,20.328353050346003
CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,338.0,796.809870023887,16.407370510593815,1.0954628785191591,0.7538114498868785,609.8354573291317,234.29115898230063,58.43155732608093,22.690134961246063
CCCCOC(=O)C=CC(=O)OCCCC,281.0,725.7611454888269,18.431953519682203,1.2910467661854959,0.76512752116849,553.7915047998033,204.8183621696481,54.24770133302558,18.081024772047623
CCCCOCCOCCOCCCC,255.0,686.4297879552381,17.882208213790882,1.2198416139520887,0.7124007050556658,521.9015507242385,217.7635328517782,51.220729531947654,16.81906276372982
CCOCCOCCO,202.0,666.2967912958426,32.35323421986814,2.29018475454119,0.5812859606342805,478.37665571417807,218.32429104059239,47.61575490177238,15.741255585779355
CCOCCOCCOC(=O)C,218.0,666.5505159682673,25.454339082696464,1.8276922133111986,0.6399801872360367,493.3605681573137,242.4001332049376,47.906697316872844,15.999633597655947
CCCCCCOCCCCCC,220.0,664.2627484918158,17.85679556846415,1.284488232140657,0.673697922989261,501.41249394519815,238.42543646038123,47.06147070275757,24.718553043650253
CCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCC,210.0,818.6279888676568,13.060937023600708,0.8650873228132063,0.858808976949954,649.7298146665203,229.76584897988508,62.83357278096299,27.163507639442145
COC(=O)C1=CC=CC=C1C(=O)OC,282.7,769.7451825997248,27.633090626453054,1.7396622679768226,0.5639697830829509,550.0618185026428,284.7646335628219,51.5102171827939,17.588307374427632
C=COC=C,28.0,469.7449749906548,45.50581377191851,4.143561391938583,0.26473557546202786,300.8751151733368,168.45880469834373,26.714396998081206,8.482716882570152
CCCCCCCCCCCC=O,185.0,708.6332675326296,19.855085230440483,1.3802572030627809,0.645998276007594,525.6017657023117,288.52213345741814,49.99579830366329,40.02017171591429
CCCCCCCCCCCCOC(=O)C,265.0,718.9845073649897,14.649647638902607,1.0741950885582172,0.7568821952665988,546.9892048551271,275.8845659589384,54.96670863778571,15.201386101893222
CC,-88.6,309.571059908577,49.43218036562797,6.742524236614529,0.11259770926232097,188.9371197334479,97.92247218581159,15.706582459180149,2.8732292859919575
C=C,-103.8,281.9087340691783,50.50995101557657,7.602153010339331,0.08617487820864467,171.27503446317962,102.32014944766688,14.00483450377549,2.7870591723768996
CCOC(=O)C1=CC=CC=C1,212.5,699.4601704715594,31.040237550068625,2.0927493520698968,0.47827645914246397,485.37308816472466,238.35249197369245,45.169364386136905,12.857549583302449
CCOC(=O)C,77.1,524.7100822639758,39.05047665922986,3.4314583130246263,0.35383577451681064,352.6150397349497,181.43403804069064,31.607536631861368,10.9267668338977
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,357.0,801.8555663922115,12.056992085496567,0.7632458328369318,0.9695625622258739,636.830258344294,247.94119618348614,61.96581581538676,35.77139628553697
CCOC,6.0,437.81816655424075,43.71636873185552,4.541482316204629,0.23660664758954933,281.0420133326286,137.29020839855824,24.128684765188037,6.547907252231995
CCC(=O)OCC,98.9,546.7109274974699,34.19012666036448,2.8576554404457695,0.38942698162702555,373.9584228687526,192.97747746587984,33.621740329279774,12.609439381454827
CCOC=C,36.0,473.1158229010032,40.61103017325902,3.828433681678787,0.280733147265517,309.47442943675657,153.30765090851926,26.82322824198885,8.714854154632809
CCOCCC(=O)OCC,168.0,615.9329261358898,27.277465616859498,2.043518294795462,0.5193692184636283,440.88046607113864,214.98684447751253,41.18847332085885,14.923626778828204
CCC1CCC1,70.0,537.045025856216,36.85504703790375,3.1110025604243607,0.24280341310907236,348.59155875625584,127.05920273642532,29.574026045803986,6.506243048951909
CCC1CC1,36.0,490.4051074549721,41.00896857492061,3.8209701355168373,0.21876359352958058,314.0624253168868,119.93586966616108,26.606048044816518,6.107188592278245
C(=O)O,101.0,572.683629926329,58.96120403820896,7.953125721913019,0.31709899536199004,354.4667153332456,281.114421336692,26.803828080171293,10.765910320486503
C1=COC(=C1)C=O,161.5,665.9298964841898,55.30190534384081,3.956686274907571,0.3712411471113752,431.00898170514176,235.02975352517976,41.053556565400825,12.109079241175788
CCCCCCCCCCC(=O)O,280.0,733.4965533686684,20.253716100619044,1.3942156039039335,0.8239726354871576,547.5759769858519,306.3339667562383,55.17867277297717,29.190539971346706
CCCCCCCCCCCCCCCCCC1=CC=CC=C1,402.0,818.9634179179162,11.990240299030388,0.8164817854084793,0.9160992958674576,663.0822998309382,307.1389587837151,62.30251458381725,54.775257149391834
CCCCC(CC)C=O,161.0,616.8737061732369,27.15491745130794,2.0426999772751087,0.46329194014099073,433.3830893134385,207.1957957427662,39.576519775717834,15.499217145179024
CCCCCC(=O)O,204.9,662.5793210815569,32.819499484450674,2.482737016762291,0.717873713868794,473.97447363319037,259.4497089414541,46.69487286535676,13.692583869205293
CCCCCCC1CCCC1,206.0,666.5658316109614,22.102773123098665,1.6383804746988744,0.45011550135591594,477.7965808534277,205.24295151252178,41.85863936635474,19.74081504067737
C1CC2=CC=CC=C2C1,177.8,688.0619689318333,39.68054252996365,2.6034163508929264,0.3081749503131324,452.8420581120908,222.78832829068918,40.40513981143185,10.11188574493107
CCCC(=O)OCC(C)C,157.0,606.9247566555297,25.277215340230313,1.888601144617902,0.4980797065784388,428.5215023258286,184.3498361492212,39.776491293959815,12.849706182487052
CC(C)COC=C,83.0,527.8974766306246,32.55133202796605,2.7166589836690487,0.3432575967399691,355.352984566689,158.78089431877655,31.1589074584582,9.372797201440482
CC(C)COC(=O)C=C,137.0,602.4949259845448,30.082660588801673,2.2515825332536155,0.48085769757837826,415.9602058945131,208.2164357555347,38.2295879645995,13.334229642282406
CC(=C)OC(=O)C,97.4,547.6278956968641,36.77142961780664,3.044676863681373,0.3765376824824539,368.1849970672847,179.90632160013973,33.395069595804095,11.34013977223659
CC(C)OC(=O)C1=CC=CC=C1,218.0,701.1204255338945,27.362237521553702,1.8706502081936518,0.5034845008463921,493.0984454597622,239.278643811445,45.71643786517912,12.590948505746807
CC(C)OC(=O)C,88.6,534.2295508285225,33.8522448513844,2.8424544240704246,0.3810216455483434,362.7251296760028,176.6518746608673,32.61127619137109,10.576324315210009
CC(C)OC(=O)C=C,51.0,569.3972590347895,33.06914463174824,2.590189720373715,0.4244718881724714,387.3896104827171,203.44171328180045,35.15808806991584,12.559754186942426
CC(C)C1CCCC1,126.4,599.4137833520003,30.86866610776381,2.341237421591693,0.25925192826306814,400.555761102831,161.846591541163,33.573422891372296,7.469883002181607
CC(C)CC(=O)O,176.5,631.377734802426,35.91809646344455,2.893622026707519,0.6799657603736702,450.2991532046103,240.75465509367766,43.95624443508839,7.1039558946360035
CCCCCC=CCC=CCCCCCCCC(=O)O,229.0,815.2460864172087,15.131027947146386,0.9354541329689883,1.0581289295942367,643.9419133730536,281.9286979420129,63.849588059465724,47.01701391610468
CCC=CCC=CCC=CCCCCCCCC(=O)O,231.0,817.0630188298477,16.100270181453258,0.9918818580504569,1.06508362751613,647.3717268317118,278.115733501813,63.96899123886608,48.60353766734423
CC(=O)COC,110.0,561.5355592454923,41.614329152967514,3.550855816621186,0.3912017571069482,377.86325095456095,192.97797956451032,34.66986763786724,10.202874368082256
COC=O,31.6,483.93978274839037,57.95301019184009,5.779607902547059,0.2743082978190284,307.1080886561112,187.020219039372,26.96610511686906,8.360067248710179
COC(=O)C1=CC=CC=C1,199.0,697.1770724913721,36.825688887234136,2.4169120831254545,0.4266243137810001,472.49289217439065,255.01669469952682,44.06470232329619,11.93059075966271
CCCCCCCCC=CCCCCCCCCCCCC(=O)OC,400.0,826.2685183707188,7.613532936281517,0.4249058608847053,1.0438329036331746,669.4672216192542,301.8887705871214,68.3046912240775,31.58713476783863
CC(C)(C)C(=O)OC,102.0,554.1189104783367,31.95012189064851,2.546228515215594,0.37474079120460047,376.521827703859,200.46271603445877,33.76907094113266,7.848217211635999
COC=C,6.0,437.39251973870086,47.83777043710795,4.955662826787122,0.292711023675226,284.170908487005,155.19623692249516,24.758142104741445,7.962461065997449
CC1CCC1,37.0,492.7047085117954,41.922298474027755,3.7922797493035283,0.21026697328899593,312.37423779740834,127.19806285305326,26.673994046105687,4.6908681107188945
CC1CC1,1.0,442.91349382501704,46.61414711829837,4.772162727801576,0.1895315182476366,279.0689801149142,111.26518181847698,23.701489207220035,4.368772741361242
CCCCOC=C,94.0,541.9507464781225,31.941139390893696,2.642183955237527,0.36594484344788875,368.0938936984174,171.91229647467077,32.41513777143273,12.05093612570103
CCCCCCCCCCCCC1=CC=CC=C1,329.0,776.0633629214962,15.41754224158874,1.0432509854131187,0.765624206370497,600.323185320455,278.2201036254464,55.63588780392969,40.02222390718044
CCCCCCCCCOC(=O)C,225.0,676.0646911228173,18.909024717933878,1.398450160270687,0.652390462306187,503.26559498596976,247.40366752346588,48.79756962132284,14.891048765186742
CCCCCCCCCOC=O,216.0,671.5910413686684,21.62868610303351,1.555017137535373,0.6331450021616868,492.7724176556865,246.64190943443057,47.96424559759523,16.59626960121525
CCCCCCCCOC(=O)C,210.0,659.33250331081,20.73868767472927,1.5281535046433832,0.6108128574682283,485.67714119571616,234.5487143678261,46.438946835388215,15.075723319020845
