SMILES,EX_Boiling Point,bp_predicted
CCCCCCCCCCCC(=O)OCCCC,180.0,290.1835281973591
CCCCOC(=O)CCC(=O)C,237.5,232.8520696840052
CCCCCCCC(=O)OCCCC,240.0,237.09247803511334
CCCCOC(=O)CC,145.1,144.644631233705
CCCCCCCCCCCCCCCCCC(=O)OCCCC,343.0,354.7425395150141
CCCCC(=O)OCCCC,186.0,186.45649886453242
CCCCC1CCCCC1,180.9,180.94195024880742
CCCC(=O)O,163.7,173.7690345129737
C1CCC2CCCCC2C1,195.8,192.5809916889566
CC1CCCCC1O,165.0,165.48866673421384
CCCC=CC,68.9,70.21774658219562
CC1CCCC(C1)O,168.0,173.55610933677428
CCCCC=CCC,123.0,123.22749348035507
CC1CCC(CC1)O,174.0,170.60727561669358
C1CCCCCC1,118.8,118.19143412489154
C1CCC=CCC1,115.0,114.95174942571242
C1CCCCC1,80.7,82.60504800064285
C1CCC(CC1)O,160.9,162.06923109050126
C1CCC(CC1)C2=CC=CC=C2,239.0,241.88985890194897
C1CCCCCCC1,151.1,150.07158907222203
C1CCCC1,49.2,47.61723973807733
C1CC=CC1,44.2,44.07839741424942
C1CC1C(=O)O,182.2,192.88781628200178
C1CC1C2=CC=CC=C2,172.0,186.04058501742247
CCCCCCCCCC=O,212.0,211.21083158570036
CCCCCCCCCCOC(=O)CCCCCCCCC,219.0,348.19500617096764
CCCCCCCCCCC1CCCC1,279.0,281.3699059709361
CCCCOCOCCCC,179.7,180.20428027428125
CCCCOC(=O)CCCCC(=O)OCCCC,165.0,298.33810479965894
CCCCOC(=O)CCC(=O)OCCCC,269.0,263.64063058476415
CCCCOCCCC,141.6,142.13292993454183
CCCCOC(=O)CC(=O)OCCCC,253.0,273.1671316816876
CCOCOCC,86.0,87.55643282689493
CCOC(=O)CCCCC(=O)OCC,250.0,238.83357310155952
CCOC(=O)CCCCCCCC(=O)OCC,289.0,300.3485219425519
CCOC(=O)CCC(=O)OCC,217.0,212.872778429143
CCOCC,34.4,34.23038893702528
CCOC(=O)C(=O)OCC,186.0,179.59122098250947
CCOC(=O)CCCCCCCCC(=O)OCC,305.0,312.47755961540304
COCCOCCOC,162.0,159.19885340284583
CC(C)COCC(C)C,122.7,121.32292182279082
CC(C)OC(C)C,68.4,68.94437099872982
COCOC,42.3,41.746738494488454
COC(=O)CCCCC(=O)OC,115.0,239.31156811597612
COC(=O)CCCCCCCC(=O)OC,156.0,281.96863124165304
COC,-24.8,-16.36108852592031
COC(=O)CC(=O)OC,181.1,179.15857322370113
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,191.0,389.7868593530078
CCCCCOCCCCC,187.0,185.44557499505686
C1=CC=C(C=C1)OC2=CC=CC=C2,258.0,258.19321793937013
C1=CC=C(C=C1)CC2=CC=CC=C2,264.2,265.1213418047554
CCCOCCC,90.1,90.7912066250986
CCCCCCCCCCCC(=O)O,225.0,299.31487142398555
CCO,78.24,77.88329309147508
CCOC1=CC=CC=C1,169.8,170.05454495776894
CCOC(=O)CC(=O)C,180.0,185.86672480136087
CCCC(=O)OCC,121.1,123.10719280080889
CCCCCCCCCC(=O)OCC,242.0,241.25581673031945
CCOC=O,54.09,66.29992485008131
CCCCCC(=O)OCC,165.0,168.36225225478415
CCOC(=O)C(C)C,111.0,110.39921947108337
CCOC(=O)CC(C)C,135.0,134.08811527589677
CCCCCCCCCCCC(=O)OCC,276.0,274.26093351984537
CCOC(=O)CCC(=O)C,205.8,205.43143878596948
CCCCCCCCCCCCCC(=O)OCC,308.0,304.2005338391858
CCCCCCCC(=O)OCC,206.0,206.8329761972766
CCCCCCCCCCCCCCCC(=O)OCC,334.0,332.31069532013066
CCCCC(=O)OCC,142.0,149.40164854503655
CCCCCCCCCCCCCCCCCC(=O)OCC,356.0,356.4575436190529
CCOC(=O)C(=CC)C,156.0,137.34601136776348
CCC1=CC=CC=C1,136.2,136.1260320117501
CCC1CCCCC1,131.8,131.78850280085015
CCC1CCCC1,103.5,104.2110560276675
C1C2=CC=CC=C2C3=CC=CC=C31,294.0,298.4920347049458
C1=COC=C1,31.3,34.90079867566277
CCCCCCC1CCC(=O)O1,301.0,236.2803105334869
CC1CCC(=O)O1,204.0,199.80307647092388
CC(=CCCC(=CCO)C)C,229.0,246.67487919391067
COC1=CC=CC=C1O,204.0,205.6214114729761
CCCCCCC=O,153.0,150.78882996245449
C(CCC(=O)O)CCC(=O)O,342.0,325.20260941832555
CCCCCCC(=O)O,222.0,223.99041789752494
CCCCCCCC1CCCC1,224.0,226.81971153724038
CCCC#CC,84.3,81.51435293814183
CCC#CCC,81.5,84.78370600831249
CCCCCCCCCCCCCCCCOC(=O)C,222.0,334.0503064458949
CC1=C(C(=C(C(=C1C)C)C)C)C,268.0,262.7777216422792
CCCCCC=O,129.6,129.54492170073337
CCCCCCOC(=O)C,171.1,168.7812199469547
CCCCCCOC(=O)CCC,207.0,202.15324587466898
CCCCCCOC(=O)CCCCC,241.0,239.27872037497116
CCCCCCOC,125.0,123.27611375314416
C1C=CC2=CC=CC=C21,182.0,183.42303807453413
CC(C)CC1CCCCC1,171.3,172.3003270315628
CC(C)CCOCCC(C)C,172.0,172.72497485982444
CC(C)C=O,64.1,60.492887716109635
CC(C)COC(=O)C,116.9,116.82531908483566
CC(C)COC=O,98.4,98.88118886831285
CCC(=O)OCC(C)C,136.0,137.42968064711232
CC(C)C(=O)O,154.4,156.33589759865572
CC(C)CCOC=O,124.0,135.34866304810436
CCCC(=O)OC(C)C,129.0,131.8462864122207
CC(C)OC=O,68.0,78.09021461433724
CC(C)C1=CC=CC=C1,152.4,152.11318244591507
CC(C)C1CCCCC1,154.4,153.0372576769779
CC1=CCC(CC1)C(=C)C,176.0,175.0121500887612
CC(=CCCC(C)(C=C)O)C,198.0,206.54367363029354
CC1CCC(C(=O)C1)C(C)C,207.0,213.2578819718346
CO,64.5,50.28246670214895
COC1=CC=CC=C1,153.6,153.93782355329245
CC(=CC(=O)OC)C,136.5,131.87096108347737
CC(C)CC(=O)OC,116.0,120.54113516555691
CC(=O)OC,56.7,72.7921364697005
CCCCCCCCCCCCCCCCCCCC(=O)OC,371.0,374.5478547879362
CCCCOC,70.1,70.79617820953047
CCCC(=O)OC,101.9,103.24040755323318
CCCCCCCCCC(=O)OC,233.0,231.3098176908734
CCCCCCCCC=CCCCCCCCC(=O)OC,347.0,348.43560534482845
CCCCCCC(=O)OC,169.7,180.48145681867555
CCCCCC(=O)OC,151.0,152.35653967945746
CC(C)C(=O)OC,92.0,89.99703489087625
CCCCCCCCCCCC(=O)OC,268.0,265.7976122837648
CC(=O)CCC(=O)OC,196.0,202.30472986780427
CCC=CCC=CCC=CCCCCCCCC(=O)OC,348.0,347.48004347013375
CCCCCCCCCCCCCC(=O)OC,295.0,297.15830644958953
CCCCCCCC(=O)OC,194.1,193.00435101771575
CCCCCCCCCCCCCCCC(=O)OC,324.0,325.77968794177
CCCCC(=O)OC,127.36,131.68491588398564
CCC(=O)OC,78.6,79.06160129563028
CCCOC,38.5,38.666574738544966
CC=CC=CC(=O)OC,185.0,167.93006755095905
CCCCCCCCCCCCCCCCCC(=O)OC,353.0,351.40500176104956
CCC(C)(C)OC,86.4,85.37569751702671
CC(C)(C)OC,55.1,56.62386939638935
COC(=O)C=C,80.1,80.47198197519839
CCC=CCC(=O)OC,67.0,159.74396700708598
CC1CCCCC1,100.9,100.18267982110768
CC1CCCC1,71.8,71.91078616922823
CCCCCCCCCCCCC(=O)O,236.0,312.882983140718
CCCC,-0.5,-0.6114903665396128
CCCCC1=CC=CC=C1,183.3,183.23254760966188
CCCCCCCCCC,174.1,174.49438496298666
CCCCCCCCCCC1=CC=CC=C1,298.0,296.83553190748376
CCCCCCCCCCCC,216.3,216.6302966594924
CCCCCCCCCCCCCCCCCCCC,344.1,343.42331826945144
CCCCCCCCCCCCCCCCC,303.0,301.8637235024838
CCCCCCC,98.38,99.29982004643853
CCCCCCCC1=CC=CC=C1,242.0,246.48227895388675
CCCCCCCCCCCCCCCC,286.9,286.8530027118421
CCCCCC,68.72,68.73175067864406
CCCCCCC1=CC=CC=C1,226.0,230.1226617550094
CCCCCCCCCCCCCCCCCCC,330.0,330.10161075108897
CCCCCCCCC,150.8,151.11455321535124
CCCCCCCCCC1=CC=CC=C1,280.0,280.1015195003846
CCCCCCCCCCCCCCCCCC,316.0,316.43428926971217
CCCCCCCC,125.62,125.52245244831158
CCCCCCCCC1=CC=CC=C1,263.0,262.7980434365975
CCCCCCCCCCCCCCC,270.6,270.73036234691676
CCCCC,36.06,36.47184324025693
CCCCCC1=CC=CC=C1,203.0,205.37559181218268
CCC,-42.11,-40.53137306893598
CCCCCCCCCCCCCC,253.5,254.00778360759193
CCCCCCCCCCCCCCC1=CC=CC=C1,347.0,354.4149188766253
CCCCCCCCCCCCC,235.4,235.4982939298127
CCCCCCCCCCCCCC1=CC=CC=C1,340.0,340.83467440921936
CCCCCCCCCCC,195.9,196.2141043338824
CCCCCCCCCCCC1=CC=CC=C1,312.0,311.5022938159227
C1=CC=C2C=CC=CC2=C1,218.0,219.74759423548795
CCCCCCCCCCCCCCCCCCC(=O)O,297.0,381.91465338931835
CCCCCCCCC=O,195.0,192.00590471518774
CCCCCCCCC(=O)O,256.0,253.65841438053178
CCCCCCCC=O,174.0,172.85629317826078
C(CCCC(=O)O)CCC(=O)O,345.5,338.44980152916094
CCCCCCCC(=O)O,240.0,240.46836753384855
CCCCCCCCCCCCCCC(=O)O,257.0,338.02909027047474
CCCCC=O,103.0,101.54755307049663
CCCCCOC(=O)C,149.4,149.51532598047174
CCCCCOC=O,126.0,132.90688360174533
CCCCCOC(=O)CCCC,204.0,211.20900558250452
C1CCC2C(C1)CCC3C2CCCC3,284.0,264.935856002175
C#CC1=CC=CC=C1,143.0,142.1259346033521
CCC=O,48.0,53.21459558922942
C=CC=O,52.3,53.088168080108744
CCCOC(=O)C(C)C,134.0,132.8942926045138
CCCOC=O,80.6,82.39849057615913
CCCCC(=O)OCCC,167.0,168.44556594589432
CCCOC(=O)CC,122.2,122.02950437975966
CCCC1=CC=CC=C1,159.2,158.4174296281641
CCCC1CCCCC1,156.7,156.17435670567875
CC(COC)OC(=O)C,146.0,146.4787294273217
C1=CC2=C3C(=C1)C=CC4=CC=CC(=C43)C=C2,394.0,396.90235771999767
C(CCCCC(=O)O)CCCC(=O)O,374.0,366.24725689586364
CCC(C)OC=O,93.6,93.55825533356256
CCCC(C)OC(=O)C,142.0,131.58425803061596
CCC(C)OC(=O)C,108.0,112.76054165694785
C=CC1=CC=CC=C1,145.3,144.9152065977226
C(CC(=O)O)C(=O)O,234.0,291.1590104894699
CC(C)(C)C1CCCCC1,171.6,167.63215837835696
CC(C)(C)O,82.3,82.11646281452556
CC(=O)OC(C)(C)C,97.9,101.70177877364819
CCOC(C)(C)C,72.7,73.32911118872818
CC(C)(C)OC=O,83.0,100.33196182381357
C1CCOC1,66.0,66.5782789164814
CC(=O)OCC1CCCO1,193.0,194.65648122219193
C1CC(OC1)CO,176.3,182.80080548880272
C1CCOCC1,88.0,87.51279291350721
COC(OC)(OC)OC,132.0,120.30354643064334
CC1=CC=CC=C1,110.6,111.07531427613895
CC=CC=O,102.2,88.76680249565175
COCCOCCOCCO,243.0,229.33913019673514
COCCOCCOCCOC,218.0,213.57910115314036
COC(OC)OC,100.0,98.65637614510814
CC(=O)OC=C,72.6,74.73436545459475
