rank,smiles,cn,cn_error,ysi,bp,density,lhv,dynamic_viscosity,tanimoto
127,CC1=CCC2CC1C2(C)C,23.946,42.054,91.22790322422557,194.45874567235208,892.9004032143932,41.670775620458194,2.758927539851714,1.0
128,CC(=CCCC(=CCCC(C)(C=C)O)C)C,23.702,42.298,105.71788261350733,218.54008643947256,858.2989349902567,36.628178504913784,10.540291615603087,1.0
129,CC1CCC2(C(C)C)CC12,23.447,42.553,91.31885972373263,182.86288239798532,800.8079170755716,43.57817776004993,3.018767631425906,0.27586206896551724
130,CCCC(CCC)CO,22.408,43.592,51.16883052673326,181.20583407476997,825.4953178037617,36.95322711790709,9.395952930015595,0.5238095238095238
131,CC(C)C12CCC(=C)C1C2,22.273,43.727,90.53680906598565,196.3628555736672,857.8171904707533,42.08470762042646,2.409518749274144,0.3235294117647059
132,CC1(C2CCC(=C)C1C2)C,21.853,44.147,91.43326042618881,193.41843474291449,862.1880909265676,41.90737321335242,3.391613143122139,1.0
133,CCCCCO,21.732,44.268,27.00306139341198,131.62295588286196,812.4403392579298,34.86244252608831,4.158307198448065,1.0
134,CCCCC(CC)O,21.469,44.531,38.56627433951338,161.36399888753917,817.1084504851561,36.322830448022316,7.794276156698499,0.8333333333333334
135,CCC(C)(CCCC(C)C)O,21.391,44.609,67.87365164702312,195.9268232711375,822.2018317863865,37.04194032283615,8.35161837791962,1.0
136,CCCC(CCC)O,21.123,44.877,38.90754551985836,161.17600671477817,818.479401381432,36.46944340272026,8.637777701784792,1.0
137,CC(C)CCCO,20.887,45.113,37.09761369357112,150.9073547111321,814.518466806181,35.898904118398725,6.478546544904723,0.625
138,CC(C)CCC(C)O,20.513,45.487,44.9985434952546,152.4523745725991,813.735251500473,36.311424292241064,8.330018711866108,0.6153846153846154
139,C1CC1C2=CC=CC=C2,20.385,45.615,105.22156101028433,176.5537177678057,937.1465848255731,38.002850970852215,2.0871410742078873,0.3333333333333333
140,CC(=CCCC(=CCO)C)C,20.122,45.878,75.12671849893665,214.01673497260512,854.3344474681999,36.06472890174511,9.41296575987404,1.0
141,C1CC2=CC=CC=C2C=C1,19.825,46.175,102.53346952411965,202.18042869479555,972.9144006269935,37.11753526137384,2.510715700929773,0.375
142,CCC(C)CCO,19.47,46.53,36.44382887960564,151.13589752600416,819.2990315163801,35.85698479635902,5.9972295768652115,0.5555555555555556
143,CC1CCC(C(=O)C1)C(C)C,19.465,46.535,86.77731365676348,208.18119098224616,918.7115849419073,35.79519427817259,2.527911570053848,1.0
144,CC1=CCC(CC1)C(=C)C,19.458,46.542,87.00733724794904,183.21148398523442,828.3747038008235,42.26858314544489,2.3394570504936705,1.0
145,CC1=CC[C@@H](CC1)C(=C)C,19.458,46.542,87.00733724794904,183.21148398523442,828.3747038008235,42.26858314544489,2.3394570504936705,1.0
146,CCCC1=CC(=C(C=C1)O)OC,19.256,46.744,121.51164675598609,193.53267129314082,1030.0817506653636,30.060320654782352,8.865308745161032,1.0
147,CCCC(C)CO,19.138,46.862,35.763338743450916,153.1036509100428,819.1206834275772,35.85950848436961,6.71293458981878,0.625
148,CCCC(CC)O,18.125,47.875,34.304842757834784,149.06449913567872,815.0738943317652,35.50352658947506,6.196072384927498,0.7333333333333333
149,CCCCC(C)O,18.069,47.931,34.31923622780995,149.00747295093353,812.9289960545088,35.60718656289818,5.710767503055258,0.8235294117647058
150,C1=CC=C2C=CC=CC2=C1,17.879,48.121,106.4450866134693,224.05210545598825,1030.3150880961418,38.40327989492309,3.045805046534951,1.0
151,CC1=CCC(CC1=O)C(=C)C,17.559,48.441,79.34621217851902,206.46083483885334,942.198809837602,34.675224094496166,2.687671225690773,0.47058823529411764
152,CCCCNC1=CC=CC=C1,17.378,48.622,109.5601305832172,205.5015318015927,939.6737530612916,37.119221096484814,2.5704919655614935,0.4444444444444444
153,CC(C)C(C(C)C)O,17.348,48.652,44.110075696738456,144.196112770839,809.1789554749075,35.51152986351667,7.36531325060118,0.35714285714285715
154,CC(C)CC(C)O,17.285,48.715,40.82427507615499,138.9643266174376,807.9052089687858,35.76419393178458,7.098182710574479,0.5384615384615384
155,CC(C)CCO,16.947,49.053,32.445982188824125,126.79685731301383,807.8227405497787,34.884480493240886,4.776950592562683,1.0
